complaint_type,complaint_desc,borough,count
Rodent,Rodent Bite - PCS Only,BROOKLYN,3
Rodent,Rodent Bite - PCS Only,MANHATTAN,1
Rodent,Rodent Bite - PCS Only,QUEENS,1
Rodent,Signs of Rodents,BRONX,341
Rodent,Signs of Rodents,BROOKLYN,439
Rodent,Signs of Rodents,MANHATTAN,302
Rodent,Signs of Rodents,QUEENS,267
Rodent,Signs of Rodents,STATEN ISLAND,100
Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,BRONX,21
Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,BROOKLYN,51
Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,MANHATTAN,1
Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,QUEENS,130
Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,STATEN ISLAND,26
Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,BRONX,541
Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,BROOKLYN,1161
Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,MANHATTAN,46
Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,QUEENS,2053
Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,STATEN ISLAND,745
Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Unspecified,55
SAFETY,CARBON MONOXIDE DETECTOR,BRONX,129
SAFETY,CARBON MONOXIDE DETECTOR,BROOKLYN,154
SAFETY,CARBON MONOXIDE DETECTOR,MANHATTAN,73
SAFETY,CARBON MONOXIDE DETECTOR,QUEENS,105
SAFETY,CARBON MONOXIDE DETECTOR,STATEN ISLAND,9
SAFETY,FIRE ESCAPE,BRONX,174
SAFETY,FIRE ESCAPE,BROOKLYN,221
SAFETY,FIRE ESCAPE,MANHATTAN,155
SAFETY,FIRE ESCAPE,QUEENS,80
SAFETY,FIRE ESCAPE,STATEN ISLAND,9
SAFETY,OUTLET COVER,BRONX,2
SAFETY,OUTLET COVER,BROOKLYN,1
SAFETY,OUTLET COVER,STATEN ISLAND,1
SAFETY,SMOKE DETECTOR,BRONX,191
SAFETY,SMOKE DETECTOR,BROOKLYN,193
SAFETY,SMOKE DETECTOR,MANHATTAN,85
SAFETY,SMOKE DETECTOR,QUEENS,128
SAFETY,SMOKE DETECTOR,STATEN ISLAND,17
SAFETY,SPRINKLER,BRONX,16
SAFETY,SPRINKLER,BROOKLYN,26
SAFETY,SPRINKLER,MANHATTAN,19
SAFETY,SPRINKLER,QUEENS,14
SAFETY,SPRINKLER,STATEN ISLAND,2
SAFETY,WINDOW GUARD BROKEN/MISSING,BRONX,146
SAFETY,WINDOW GUARD BROKEN/MISSING,BROOKLYN,149
SAFETY,WINDOW GUARD BROKEN/MISSING,MANHATTAN,71
SAFETY,WINDOW GUARD BROKEN/MISSING,QUEENS,88
SAFETY,WINDOW GUARD BROKEN/MISSING,STATEN ISLAND,21
Sanitation Condition,12 Dead Animals,MANHATTAN,1
Sanitation Condition,12 Dead Animals,QUEENS,1
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,BRONX,176
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,BROOKLYN,487
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,MANHATTAN,236
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,299
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,STATEN ISLAND,49
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Unspecified,1
Sanitation Condition,15N Needle/Syringe on Street/Sidewalk,BRONX,7
Sanitation Condition,15N Needle/Syringe on Street/Sidewalk,BROOKLYN,7
Sanitation Condition,15N Needle/Syringe on Street/Sidewalk,MANHATTAN,6
Sanitation Condition,15N Needle/Syringe on Street/Sidewalk,QUEENS,4
Sanitation Condition,22 Weeds,BRONX,3
Sanitation Condition,22 Weeds,BROOKLYN,9
Sanitation Condition,22 Weeds,MANHATTAN,1
Sanitation Condition,22 Weeds,QUEENS,5
Scaffold Safety,Suspended (Hanging) Scaffolds - No Pmt/Lic/Dangerous/Accident,BRONX,10
Scaffold Safety,Suspended (Hanging) Scaffolds - No Pmt/Lic/Dangerous/Accident,BROOKLYN,23
Scaffold Safety,Suspended (Hanging) Scaffolds - No Pmt/Lic/Dangerous/Accident,MANHATTAN,28
Scaffold Safety,Suspended (Hanging) Scaffolds - No Pmt/Lic/Dangerous/Accident,QUEENS,9
Scaffold Safety,Suspended (Hanging) Scaffolds - No Pmt/Lic/Dangerous/Accident,STATEN ISLAND,2
School Maintenance,Air Conditioning Problem,BRONX,8
School Maintenance,Air Conditioning Problem,BROOKLYN,8
School Maintenance,Air Conditioning Problem,MANHATTAN,11
School Maintenance,Air Conditioning Problem,QUEENS,4
School Maintenance,Air Conditioning Problem,STATEN ISLAND,2
School Maintenance,Asbestos,MANHATTAN,1
School Maintenance,Broken Fence,BRONX,1
School Maintenance,Broken Fence,BROOKLYN,7
School Maintenance,Broken Fence,MANHATTAN,2
School Maintenance,Broken Fence,QUEENS,1
School Maintenance,Broken Fence,STATEN ISLAND,1
School Maintenance,Broken Lock,QUEENS,1
School Maintenance,Broken Lock,STATEN ISLAND,1
School Maintenance,Broken Window,BRONX,2
School Maintenance,Broken Window,BROOKLYN,1
School Maintenance,Graffiti,BRONX,2
School Maintenance,Graffiti,BROOKLYN,7
School Maintenance,Graffiti,MANHATTAN,4
School Maintenance,Graffiti,QUEENS,4
School Maintenance,Graffiti,STATEN ISLAND,4
School Maintenance,Heating Problem,BRONX,1
School Maintenance,Heating Problem,MANHATTAN,2
School Maintenance,Heating Problem,QUEENS,5
School Maintenance,Lack of Supplies,BRONX,3
School Maintenance,Lack of Supplies,BROOKLYN,2
School Maintenance,Lack of Supplies,QUEENS,3
School Maintenance,Leaky Roof,BRONX,1
School Maintenance,Other School Condition,BRONX,12
School Maintenance,Other School Condition,BROOKLYN,25
School Maintenance,Other School Condition,MANHATTAN,17
School Maintenance,Other School Condition,QUEENS,33
School Maintenance,Other School Condition,STATEN ISLAND,4
School Maintenance,Plumbing Problem,BRONX,1
School Maintenance,Plumbing Problem,BROOKLYN,3
School Maintenance,Plumbing Problem,QUEENS,1
School Maintenance,Poison Ivy,BROOKLYN,1
School Maintenance,Poison Ivy,QUEENS,1
School Maintenance,Rodents/Mice,BRONX,18
School Maintenance,Rodents/Mice,BROOKLYN,14
School Maintenance,Rodents/Mice,MANHATTAN,17
School Maintenance,Rodents/Mice,QUEENS,8
School Maintenance,Rodents/Mice,STATEN ISLAND,7
School Maintenance,Unclean Condition,BRONX,14
School Maintenance,Unclean Condition,BROOKLYN,20
School Maintenance,Unclean Condition,MANHATTAN,13
School Maintenance,Unclean Condition,QUEENS,24
School Maintenance,Unclean Condition,STATEN ISLAND,1
School Maintenance,Unclean Condition,Unspecified,1
Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),BRONX,296
Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),BROOKLYN,983
Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),MANHATTAN,146
Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),QUEENS,1194
Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),STATEN ISLAND,351
Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),Unspecified,3
Sewer,Catch Basin Connection Broken *Dep Internal Use Only* (SC5),BROOKLYN,5
Sewer,Catch Basin Grating Missing (SA4),BRONX,8
Sewer,Catch Basin Grating Missing (SA4),BROOKLYN,22
Sewer,Catch Basin Grating Missing (SA4),MANHATTAN,4
Sewer,Catch Basin Grating Missing (SA4),QUEENS,27
Sewer,Catch Basin Grating Missing (SA4),STATEN ISLAND,1
Sewer,Catch Basin Search (SC2),BROOKLYN,2
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),BRONX,55
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),BROOKLYN,131
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),MANHATTAN,30
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),QUEENS,252
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),STATEN ISLAND,41
Sewer,Culvert Blocked/Needs Cleaning (SE),BRONX,28
Sewer,Culvert Blocked/Needs Cleaning (SE),BROOKLYN,59
Sewer,Culvert Blocked/Needs Cleaning (SE),MANHATTAN,9
Sewer,Culvert Blocked/Needs Cleaning (SE),QUEENS,82
Sewer,Culvert Blocked/Needs Cleaning (SE),STATEN ISLAND,59
Sewer,Culvert Blocked/Needs Cleaning (SE),Unspecified,1
Sewer,DAMAGE STRUCTURE/RAILING (SRGDM),QUEENS,6
Sewer,Defective/Missing Curb Piece (SC4),BRONX,7
Sewer,Defective/Missing Curb Piece (SC4),BROOKLYN,21
Sewer,Defective/Missing Curb Piece (SC4),QUEENS,79
Sewer,Defective/Missing Curb Piece (SC4),STATEN ISLAND,4
Sewer,Highway Flooding (SH),BRONX,3
Sewer,Highway Flooding (SH),BROOKLYN,4
Sewer,Highway Flooding (SH),MANHATTAN,2
Sewer,Highway Flooding (SH),QUEENS,20
Sewer,Manhole Cover Broken/Making Noise (SB),MANHATTAN,1
Sewer,Manhole Cover Broken/Making Noise (SB),QUEENS,1
Sewer,Manhole Cover Missing (Emergency) (SA3),BRONX,42
Sewer,Manhole Cover Missing (Emergency) (SA3),BROOKLYN,92
Sewer,Manhole Cover Missing (Emergency) (SA3),MANHATTAN,101
Sewer,Manhole Cover Missing (Emergency) (SA3),QUEENS,104
Sewer,Manhole Cover Missing (Emergency) (SA3),STATEN ISLAND,27
Sewer,Manhole Cover Missing (Emergency) (SA3),Unspecified,1
Sewer,Manhole Overflow (Use Comments) (SA1),BRONX,39
Sewer,Manhole Overflow (Use Comments) (SA1),BROOKLYN,66
Sewer,Manhole Overflow (Use Comments) (SA1),MANHATTAN,76
Sewer,Manhole Overflow (Use Comments) (SA1),QUEENS,147
Sewer,Manhole Overflow (Use Comments) (SA1),STATEN ISLAND,38
Sewer,Manhole Sunken/Damaged/Raised (SB1),BROOKLYN,2
Sewer,Manhole Sunken/Damaged/Raised (SB1),QUEENS,1
Sewer,Other Sewer Problem (Use Comments) (SZZ),BRONX,32
Sewer,Other Sewer Problem (Use Comments) (SZZ),BROOKLYN,177
Sewer,Other Sewer Problem (Use Comments) (SZZ),MANHATTAN,70
Sewer,Other Sewer Problem (Use Comments) (SZZ),QUEENS,28
Sewer,Other Sewer Problem (Use Comments) (SZZ),STATEN ISLAND,40
Sewer,Plate Missing/Moved-Exposing Hole (SB4),MANHATTAN,1
Sewer,RAIN GARDEN DEBRIS (SRGDBR),BRONX,7
Sewer,RAIN GARDEN DEBRIS (SRGDBR),BROOKLYN,49
Sewer,RAIN GARDEN DEBRIS (SRGDBR),MANHATTAN,2
Sewer,RAIN GARDEN DEBRIS (SRGDBR),QUEENS,51
Sewer,RAIN GARDEN DEBRIS (SRGDBR),STATEN ISLAND,1
Sewer,RAIN GARDEN FLOODING (SRGFLD),BRONX,3
Sewer,RAIN GARDEN FLOODING (SRGFLD),BROOKLYN,3
Sewer,RAIN GARDEN FLOODING (SRGFLD),MANHATTAN,1
Sewer,RAIN GARDEN FLOODING (SRGFLD),QUEENS,14
Sewer,RAIN GARDEN FLOODING (SRGFLD),STATEN ISLAND,2
Sewer,Sewer Backup (Use Comments) (SA),BRONX,712
Sewer,Sewer Backup (Use Comments) (SA),BROOKLYN,2404
Sewer,Sewer Backup (Use Comments) (SA),MANHATTAN,231
Sewer,Sewer Backup (Use Comments) (SA),QUEENS,2541
Sewer,Sewer Backup (Use Comments) (SA),STATEN ISLAND,623
Sewer,Sewer Backup (Use Comments) (SA),Unspecified,3
Sewer,Sewer Break (SBR),BROOKLYN,1
Sewer,Sewer Odor (SA2),BRONX,137
Sewer,Sewer Odor (SA2),BROOKLYN,262
Sewer,Sewer Odor (SA2),MANHATTAN,68
Sewer,Sewer Odor (SA2),QUEENS,250
Sewer,Sewer Odor (SA2),STATEN ISLAND,59
Sewer,Street Cave-In *Dep Internal Use Only* (SG1),BRONX,1
Sewer,Street Cave-In *Dep Internal Use Only* (SG1),BROOKLYN,3
Sewer,Street Cave-In *Dep Internal Use Only* (SG1),MANHATTAN,1
Sewer,Street Cave-In *Dep Internal Use Only* (SG1),QUEENS,2
Sewer,Street Cave-In *Dep Internal Use Only* (SG1),STATEN ISLAND,1
Sewer,Street Flooding (SJ),BRONX,73
Sewer,Street Flooding (SJ),BROOKLYN,366
Sewer,Street Flooding (SJ),MANHATTAN,65
Sewer,Street Flooding (SJ),QUEENS,408
Sewer,Street Flooding (SJ),STATEN ISLAND,132
Sidewalk Condition,Blocked - ATM,BRONX,8
Sidewalk Condition,Blocked - ATM,BROOKLYN,7
Sidewalk Condition,Blocked - ATM,QUEENS,2
Sidewalk Condition,Blocked - Construction,BRONX,71
Sidewalk Condition,Blocked - Construction,BROOKLYN,203
Sidewalk Condition,Blocked - Construction,MANHATTAN,136
Sidewalk Condition,Blocked - Construction,QUEENS,181
Sidewalk Condition,Blocked - Construction,STATEN ISLAND,45
Sidewalk Condition,Broken Sidewalk,BRONX,847
Sidewalk Condition,Broken Sidewalk,BROOKLYN,5231
Sidewalk Condition,Broken Sidewalk,MANHATTAN,1160
Sidewalk Condition,Broken Sidewalk,QUEENS,2966
Sidewalk Condition,Broken Sidewalk,STATEN ISLAND,1647
Sidewalk Condition,Broken Sidewalk,Unspecified,32
Sidewalk Condition,Canopy Complaint,BRONX,3
Sidewalk Condition,Canopy Complaint,BROOKLYN,8
Sidewalk Condition,Canopy Complaint,MANHATTAN,8
Sidewalk Condition,Canopy Complaint,QUEENS,13
Sidewalk Condition,Canopy Complaint,Unspecified,1
Sidewalk Condition,Cellar Door Defective,BRONX,5
Sidewalk Condition,Cellar Door Defective,BROOKLYN,4
Sidewalk Condition,Cellar Door Defective,MANHATTAN,4
Sidewalk Condition,Cellar Door Defective,QUEENS,5
Sidewalk Condition,Cellar Door Defective,STATEN ISLAND,1
Sidewalk Condition,Cellar Door Open/Unprotected,BRONX,9
Sidewalk Condition,Cellar Door Open/Unprotected,BROOKLYN,13
Sidewalk Condition,Cellar Door Open/Unprotected,MANHATTAN,11
Sidewalk Condition,Cellar Door Open/Unprotected,QUEENS,2
Sidewalk Condition,Defacement,BROOKLYN,1
Sidewalk Condition,Defective Hardware,BRONX,17
Sidewalk Condition,Defective Hardware,BROOKLYN,36
Sidewalk Condition,Defective Hardware,MANHATTAN,30
Sidewalk Condition,Defective Hardware,QUEENS,34
Sidewalk Condition,Defective Hardware,STATEN ISLAND,9
Sidewalk Condition,Dumpster - Construction Waste,BRONX,4
Sidewalk Condition,Dumpster - Construction Waste,BROOKLYN,12
Sidewalk Condition,Dumpster - Construction Waste,MANHATTAN,6
Sidewalk Condition,Dumpster - Construction Waste,QUEENS,10
Sidewalk Condition,Dumpster - Construction Waste,STATEN ISLAND,3
Sidewalk Condition,Metal Protruding - Sign Stump,BRONX,5
Sidewalk Condition,Metal Protruding - Sign Stump,BROOKLYN,20
Sidewalk Condition,Metal Protruding - Sign Stump,MANHATTAN,5
Sidewalk Condition,Metal Protruding - Sign Stump,QUEENS,14
Sidewalk Condition,Metal Protruding - Sign Stump,STATEN ISLAND,2
Sidewalk Condition,Newspaper Box Complaint,BRONX,1
Sidewalk Condition,Newspaper Box Complaint,BROOKLYN,9
Sidewalk Condition,Newspaper Box Complaint,MANHATTAN,38
Sidewalk Condition,Newspaper Box Complaint,QUEENS,4
Sidewalk Condition,Newspaper Box Complaint,Unspecified,1
Sidewalk Condition,Pedestrian Ramp Defective,BRONX,16
Sidewalk Condition,Pedestrian Ramp Defective,BROOKLYN,48
Sidewalk Condition,Pedestrian Ramp Defective,MANHATTAN,21
Sidewalk Condition,Pedestrian Ramp Defective,QUEENS,20
Sidewalk Condition,Pedestrian Ramp Defective,STATEN ISLAND,14
Sidewalk Condition,Sidewalk Cafe,BROOKLYN,1
Sidewalk Condition,Sidewalk Collapsed,BRONX,17
Sidewalk Condition,Sidewalk Collapsed,BROOKLYN,58
Sidewalk Condition,Sidewalk Collapsed,MANHATTAN,25
Sidewalk Condition,Sidewalk Collapsed,QUEENS,59
Sidewalk Condition,Sidewalk Collapsed,STATEN ISLAND,13
Sidewalk Condition,Sidewalk Grating - Defective,BROOKLYN,15
Sidewalk Condition,Sidewalk Grating - Defective,MANHATTAN,15
Sidewalk Condition,Sidewalk Grating - Defective,QUEENS,21
Sidewalk Condition,Sidewalk Grating - Defective,STATEN ISLAND,4
Sidewalk Condition,Sidewalk Grating - Missing,BRONX,2
Sidewalk Condition,Sidewalk Grating - Missing,BROOKLYN,3
Sidewalk Condition,Sidewalk Grating - Missing,MANHATTAN,3
Sidewalk Condition,Sidewalk Grating - Missing,QUEENS,1
Sidewalk Condition,Sidewalk Staircase,BRONX,25
Sidewalk Condition,Sidewalk Staircase,BROOKLYN,4
Sidewalk Condition,Sidewalk Staircase,MANHATTAN,5
Sidewalk Condition,Sidewalk Staircase,QUEENS,6
Sidewalk Condition,Sidewalk Staircase,STATEN ISLAND,3
Sidewalk Condition,Sidewalk Violation,BRONX,284
Sidewalk Condition,Sidewalk Violation,BROOKLYN,618
Sidewalk Condition,Sidewalk Violation,MANHATTAN,165
Sidewalk Condition,Sidewalk Violation,QUEENS,758
Sidewalk Condition,Sidewalk Violation,STATEN ISLAND,251
Sidewalk Condition,Sidewalk Violation,Unspecified,2
Sidewalk Condition,Unsafe Worksite,QUEENS,3
Smoking,Cigarette Vending Machine,BRONX,2
Smoking,Cigarette Vending Machine,BROOKLYN,4
Smoking,Cigarette Vending Machine,MANHATTAN,1
Smoking,Cigarette Vending Machine,QUEENS,1
Smoking,Cigarette Vending Machine,STATEN ISLAND,1
Smoking,Flavored Tobacco,BRONX,7
Smoking,Flavored Tobacco,BROOKLYN,5
Smoking,Flavored Tobacco,QUEENS,3
Smoking,Shisha,BROOKLYN,1
Smoking,Shisha,QUEENS,1
Smoking,Smoking Violation,BRONX,251
Smoking,Smoking Violation,BROOKLYN,335
Smoking,Smoking Violation,MANHATTAN,363
Smoking,Smoking Violation,QUEENS,211
Smoking,Smoking Violation,STATEN ISLAND,42
Special Natural Area District (SNAD),Illegal Tree Removal/Topo. Change in SNAD,BRONX,2
Special Natural Area District (SNAD),Illegal Tree Removal/Topo. Change in SNAD,BROOKLYN,3
Special Natural Area District (SNAD),Illegal Tree Removal/Topo. Change in SNAD,MANHATTAN,1
Special Natural Area District (SNAD),Illegal Tree Removal/Topo. Change in SNAD,QUEENS,2
Special Natural Area District (SNAD),Illegal Tree Removal/Topo. Change in SNAD,STATEN ISLAND,14
Special Natural Area District (SNAD),Illegal Tree Removal/Topo. Change in SNAD,Unspecified,1
Special Projects Inspection Team (SPIT),Adult Establishment,BRONX,1
Special Projects Inspection Team (SPIT),Adult Establishment,BROOKLYN,11
Special Projects Inspection Team (SPIT),Adult Establishment,MANHATTAN,7
Special Projects Inspection Team (SPIT),Adult Establishment,QUEENS,6
Special Projects Inspection Team (SPIT),Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,BRONX,11
Special Projects Inspection Team (SPIT),Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,BROOKLYN,22
Special Projects Inspection Team (SPIT),Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,MANHATTAN,31
Special Projects Inspection Team (SPIT),Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,QUEENS,33
Special Projects Inspection Team (SPIT),Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,STATEN ISLAND,13
Special Projects Inspection Team (SPIT),Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,Unspecified,3
Special Projects Inspection Team (SPIT),Illegal Conversion Of Manufacturing/Industrial Space,BROOKLYN,6
Special Projects Inspection Team (SPIT),Illegal Conversion Of Manufacturing/Industrial Space,MANHATTAN,2
Special Projects Inspection Team (SPIT),Illegal Conversion Of Manufacturing/Industrial Space,QUEENS,3
Special Projects Inspection Team (SPIT),Illegal Conversion Of Manufacturing/Industrial Space,STATEN ISLAND,1
Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,BRONX,37
Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,BROOKLYN,214
Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,MANHATTAN,238
Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,QUEENS,206
Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,STATEN ISLAND,12
Special Projects Inspection Team (SPIT),Privately Owned Public Space/Non-Compliance,BRONX,9
Special Projects Inspection Team (SPIT),Privately Owned Public Space/Non-Compliance,BROOKLYN,30
Special Projects Inspection Team (SPIT),Privately Owned Public Space/Non-Compliance,MANHATTAN,58
Special Projects Inspection Team (SPIT),Privately Owned Public Space/Non-Compliance,QUEENS,32
Special Projects Inspection Team (SPIT),Privately Owned Public Space/Non-Compliance,STATEN ISLAND,4
Special Projects Inspection Team (SPIT),Privately Owned Public Space/Non-Compliance,Unspecified,1
Special Projects Inspection Team (SPIT),Sign - In Danger Of Falling,BRONX,2
Special Projects Inspection Team (SPIT),Sign - In Danger Of Falling,BROOKLYN,8
Special Projects Inspection Team (SPIT),Sign - In Danger Of Falling,MANHATTAN,2
Special Projects Inspection Team (SPIT),Sign - In Danger Of Falling,QUEENS,12
Special Projects Inspection Team (SPIT),Sign - In Danger Of Falling,STATEN ISLAND,1
Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,BRONX,8
Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,BROOKLYN,36
Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,MANHATTAN,45
Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,QUEENS,42
Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,STATEN ISLAND,3
Standing Water,Basement,BROOKLYN,3
Standing Water,Basement,MANHATTAN,1
Standing Water,Basement,QUEENS,1
Standing Water,Basement,STATEN ISLAND,1
Standing Water,Bird Bath,MANHATTAN,3
Standing Water,Bird Bath,QUEENS,1
Standing Water,Building Foundation,BROOKLYN,1
Standing Water,Building Foundation,QUEENS,3
Standing Water,Container - Over 5 Gallons,BRONX,1
Standing Water,Container - Over 5 Gallons,BROOKLYN,10
Standing Water,Container - Over 5 Gallons,MANHATTAN,1
Standing Water,Container - Over 5 Gallons,QUEENS,14
Standing Water,Container - Over 5 Gallons,STATEN ISLAND,4
Standing Water,Container - Under 5 Gallons,BROOKLYN,4
Standing Water,Container - Under 5 Gallons,QUEENS,5
Standing Water,Flower Planters,BRONX,1
Standing Water,Flower Planters,BROOKLYN,2
Standing Water,Flower Planters,QUEENS,2
Standing Water,Fountain - Over 5 Gallons,BRONX,1
Standing Water,Fountain - Over 5 Gallons,BROOKLYN,1
Standing Water,Fountain - Over 5 Gallons,MANHATTAN,1
Standing Water,Fountain - Over 5 Gallons,QUEENS,5
Standing Water,Fountain - Over 5 Gallons,STATEN ISLAND,1
Standing Water,Other - Explain Below,BRONX,26
Standing Water,Other - Explain Below,BROOKLYN,56
Standing Water,Other - Explain Below,MANHATTAN,20
Standing Water,Other - Explain Below,QUEENS,59
Standing Water,Other - Explain Below,STATEN ISLAND,24
Standing Water,Puddle in Ground,BRONX,7
Standing Water,Puddle in Ground,BROOKLYN,41
Standing Water,Puddle in Ground,MANHATTAN,6
Standing Water,Puddle in Ground,QUEENS,33
Standing Water,Puddle in Ground,STATEN ISLAND,9
Standing Water,Puddle on Driveway,QUEENS,8
Standing Water,Puddle on Driveway,STATEN ISLAND,1
Standing Water,Puddle on Roof,BROOKLYN,6
Standing Water,Puddle on Roof,MANHATTAN,2
Standing Water,Puddle on Roof,QUEENS,3
Standing Water,Puddle on Sidewalk,BRONX,1
Standing Water,Puddle on Sidewalk,BROOKLYN,4
Standing Water,Puddle on Sidewalk,QUEENS,7
Standing Water,Puddle on Sidewalk,STATEN ISLAND,3
Standing Water,Roof Gutters,BROOKLYN,1
Standing Water,Roof Gutters,MANHATTAN,1
Standing Water,Roof Gutters,QUEENS,1
Standing Water,Roof Gutters,STATEN ISLAND,1
Standing Water,Sewer or Drain,BRONX,1
Standing Water,Sewer or Drain,BROOKLYN,1
Standing Water,Sewer or Drain,MANHATTAN,1
Standing Water,Sewer or Drain,QUEENS,9
Standing Water,Swimming Pool - Unmaintained,BRONX,15
Standing Water,Swimming Pool - Unmaintained,BROOKLYN,18
Standing Water,Swimming Pool - Unmaintained,MANHATTAN,1
Standing Water,Swimming Pool - Unmaintained,QUEENS,24
Standing Water,Swimming Pool - Unmaintained,STATEN ISLAND,50
Standing Water,Swimming Pool Cover,BROOKLYN,2
Standing Water,Swimming Pool Cover,QUEENS,4
Standing Water,Swimming Pool Cover,STATEN ISLAND,3
